rowid,school_raw,school_clean,program_raw,degree,season_code,season_year,decision,decision_class,date_posted,gpa,gre_v,gre_q,gre_w,applicant_status,source
11a9dfae6c69,Brown University,Brown University,Political Science,PhD,F26,2026,Interview on Jan 07,Interview,2026-01-08,,,,,International,gradcafe_scrape
04d9cea2e1f2,Vanderbilt University,Vanderbilt University,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-01-07,,,,,American,gradcafe_scrape
e2ebdbac0d21,Brown University,Brown University,Political Science,PhD,F26,2026,Accepted on Feb 02,Accepted,2026-01-07,,,,,American,gradcafe_scrape
49b99eb81930,Vanderbilt University,Vanderbilt University,Political Science,PhD,F26,2026,Interview on Jan 06,Interview,2026-01-06,,,,,American,gradcafe_scrape
ee6e7867a03b,University College London,University College London,Political Science,PhD,F26,2026,Rejected on Jan 05,Rejected,2026-01-05,,,,,International,gradcafe_scrape
69bf7f30d0d9,Washington University in St. Louis (WashU/WUSTL),Washington University in St. Louis,Political Science,PhD,F26,2026,Accepted on Jan 10,Accepted,2025-12-12,3.92,,,,International,gradcafe_scrape
1c999a410357,Columbia University,Columbia University,Political Science,PhD,F26,2026,Interview on Dec 08,Interview,2025-12-08,,,,,International,gradcafe_scrape
527213313a9e,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,Political Science,PhD,F25,2025,Rejected on May 02,Rejected,2025-05-03,,,,,International,gradcafe_scrape
b62aef6198aa,Stockholm University,Stockholm University,Political Science,PhD,F25,2025,Rejected on Apr 25,Rejected,2025-04-25,,,,,International,gradcafe_scrape
96c18337034f,Northeastern University,Northeastern University,Political Science,PhD,F25,2025,Rejected on Apr 22,Rejected,2025-04-24,,,,,International,gradcafe_scrape
aab1d8ba51ca,University of New Mexico,University of New Mexico,Political Science,PhD,F25,2025,Accepted on Apr 23,Accepted,2025-04-24,,,,,American,gradcafe_scrape
490a57924c5f,New York University,New York University,Political Science,PhD,F25,2025,Rejected on Apr 23,Rejected,2025-04-23,3.2,,,,American,gradcafe_scrape
7d15bd9b4666,UIUC,University of Illinois Urbana-Champaign,Political Science,PhD,F25,2025,Rejected on Apr 23,Rejected,2025-04-23,,,,,International,gradcafe_scrape
412c422e7fe7,Colorado State University,Colorado State University,Political Science,PhD,F25,2025,Rejected on Apr 22,Rejected,2025-04-23,3.53,163,,4.5,International,gradcafe_scrape
208b402b9b11,The University of Texas at Austin,University of Texas at Austin,Political Science,PhD,F25,2025,Accepted on Apr 15,Accepted,2025-04-22,,,,,International,gradcafe_scrape
7356e9d3541b,"University of Virginia, Charlottesville",University of Virginia,Political Science,PhD,F25,2025,Rejected on Apr 17,Rejected,2025-04-18,,,,,International,gradcafe_scrape
789215df157f,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Rejected on Apr 17,Rejected,2025-04-17,3.75,,,,American,gradcafe_scrape
9213ff52815f,TAMU,TAMU,Political Science,PhD,F25,2025,Rejected on Apr 15,Rejected,2025-04-16,3.8,,,,International,gradcafe_scrape
3a9996fe4805,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Apr 14,Accepted,2025-04-15,,,,,International,gradcafe_scrape
2bd38e33f718,Massachusetts Institute of Technology (MIT),MIT,Political Science,PhD,F25,2025,Wait listed on Feb 11,Waitlisted,2025-04-14,,,,,International,gradcafe_scrape
9ef0a2ba0b7e,CUNY Graduate Center,CUNY Graduate Center,Political Science,PhD,F25,2025,Rejected on Apr 14,Rejected,2025-04-14,4.0,,,,International,gradcafe_scrape
3a7e894290b2,New York University,New York University,Political Science,PhD,F25,2025,Rejected on Apr 14,Rejected,2025-04-14,,,,,International,gradcafe_scrape
7e8db535d353,University of Iowa,University of Iowa,Political Science,PhD,F25,2025,Accepted on Apr 12,Accepted,2025-04-12,,,,,International,gradcafe_scrape
1592cea58f37,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Apr 10,Accepted,2025-04-11,,,,,International,gradcafe_scrape
6601f6dd7663,Northeastern University,Northeastern University,Political Science,PhD,F25,2025,Accepted on Apr 11,Accepted,2025-04-11,4.0,,,,American,gradcafe_scrape
6fdec443574a,Aarhus University,Aarhus University,Political Science,PhD,F25,2025,Rejected on Apr 02,Rejected,2025-04-06,,,,,International,gradcafe_scrape
bcdcae58b488,UNC Chapel Hill,UNC Chapel Hill,Political Science,PhD,F25,2025,Accepted on Apr 03,Accepted,2025-04-04,3.66,161,,4.0,International,gradcafe_scrape
8957446b9433,University of Alberta,University of Alberta,Political Science,PhD,F25,2025,Rejected on Apr 03,Rejected,2025-04-03,4.0,,,,,gradcafe_scrape
ceb523d879d1,University of Mississippi,University of Mississippi,Political Science,PhD,F25,2025,Rejected on Apr 21,Rejected,2025-04-02,,,,,International,gradcafe_scrape
99529587b1a5,Brown University,Brown University,Political Science,PhD,F25,2025,Wait listed on Feb 05,Waitlisted,2025-04-02,,,,,International,gradcafe_scrape
25c9a67b6cc7,Texas Tech University,Texas Tech University,Political Science,PhD,F25,2025,Rejected on Mar 31,Rejected,2025-04-01,3.68,,,,International,gradcafe_scrape
1ee9c6c03ef7,Boston College,Boston College,Political Science,PhD,F25,2025,Rejected on Mar 28,Rejected,2025-03-29,3.8,165,,5.0,International,gradcafe_scrape
d66e89732e3b,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Wait listed on Mar 28,Waitlisted,2025-03-28,,,,,International,gradcafe_scrape
d8ead04e8c02,Emory University,Emory University,Political Science,PhD,F25,2025,Wait listed on Mar 27,Waitlisted,2025-03-27,,,,,International,gradcafe_scrape
81af984aed1d,Brown University,Brown University,Political Science,PhD,F25,2025,Wait listed on Feb 05,Waitlisted,2025-03-26,,,,,International,gradcafe_scrape
80800423e822,CUNY,CUNY,Political Science,PhD,F25,2025,Rejected on Mar 26,Rejected,2025-03-26,3.51,,,,International,gradcafe_scrape
49ccb465d2c8,University of Gothenburg,University of Gothenburg,Political Science,PhD,F25,2025,Rejected on Apr 14,Rejected,2025-03-26,,,,,International,gradcafe_scrape
6ef213b2afc7,CUNY Graduate Center,CUNY Graduate Center,Political Science,PhD,F25,2025,Rejected on Mar 25,Rejected,2025-03-26,,,,,International,gradcafe_scrape
91b81f1c44f5,City University of New York,City University of New York,Political Science,PhD,F25,2025,Rejected on Mar 25,Rejected,2025-03-25,,,,,International,gradcafe_scrape
d92b4dda61d4,University of California (UCLA),UCLA,Political Science,PhD,F25,2025,Rejected on Mar 22,Rejected,2025-03-24,3.66,161,,4.0,International,gradcafe_scrape
6cc88bd4a576,Rutgers University,Rutgers University,Political Science,PhD,F25,2025,Rejected on Mar 24,Rejected,2025-03-24,4.0,,,,American,gradcafe_scrape
8bc0ced9cad7,Central European University,Central European University,Political Science,PhD,F25,2025,Interview on Mar 12,Interview,2025-03-24,,,,,International,gradcafe_scrape
b6a485c3a655,University of Notre Dame,University of Notre Dame,Political Science,PhD,F25,2025,Accepted on Mar 23,Accepted,2025-03-24,,,,,International,gradcafe_scrape
35c40218436a,Rutgers University,Rutgers University,Political Science,PhD,F25,2025,Wait listed on Mar 22,Waitlisted,2025-03-23,,,,,International,gradcafe_scrape
ab0b655d641d,Kent State University,Kent State University,Political Science,PhD,F25,2025,Accepted on Mar 20,Accepted,2025-03-20,3.77,,,,American,gradcafe_scrape
f03fda72710f,New York University,New York University,Political Science,PhD,F25,2025,Rejected on Mar 20,Rejected,2025-03-20,3.94,166,,5.0,American,gradcafe_scrape
ed25e36d3615,University of Houston,University of Houston,Political Science,PhD,F25,2025,Wait listed on Mar 20,Waitlisted,2025-03-19,,,,,International,gradcafe_scrape
2bb45b8c5778,New York University,New York University,Political Science,PhD,F25,2025,Rejected on Mar 19,Rejected,2025-03-19,,,,,American,gradcafe_scrape
8bf1622bb652,Simon Fraser University,Simon Fraser University,Political Science,PhD,F25,2025,Rejected on Mar 20,Rejected,2025-03-19,4.0,,,,International,gradcafe_scrape
80d8ca8388a7,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Mar 18,Accepted,2025-03-19,3.82,,,,American,gradcafe_scrape
101b289975af,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Mar 18,Accepted,2025-03-18,,,,,International,gradcafe_scrape
961352d3f053,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Apr 14,Accepted,2025-03-18,,,,,,gradcafe_scrape
a379ffdb4fdb,Washington University in St. Louis (WashU/WUSTL),Washington University in St. Louis,Political Science,PhD,F25,2025,Rejected on Mar 17,Rejected,2025-03-18,3.66,161,,4.0,International,gradcafe_scrape
48381c0162e6,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F25,2025,Rejected on Mar 18,Rejected,2025-03-18,3.66,161,,4.0,International,gradcafe_scrape
5f3a66e90efd,Washington University in St. Louis (WashU/WUSTL),Washington University in St. Louis,Political Science,PhD,F25,2025,Rejected on Mar 17,Rejected,2025-03-17,,,,,International,gradcafe_scrape
72a14e12a658,Central European University,Central European University,Political Science,PhD,F25,2025,Rejected on Mar 26,Rejected,2025-03-17,,,,,International,gradcafe_scrape
78478c17a813,West Virginia University,West Virginia University,Political Science,PhD,F25,2025,Accepted on Feb 18,Accepted,2025-03-17,3.59,,,,International,gradcafe_scrape
3f65670cc068,University of South Florida,University of South Florida,Political Science,PhD,F25,2025,Rejected on Mar 14,Rejected,2025-03-15,,,,,International,gradcafe_scrape
883223d36589,University of California,University of California,Political Science,PhD,F25,2025,Accepted on Mar 14,Accepted,2025-03-14,3.98,,,,International,gradcafe_scrape
9ed0b8cdf64d,University of Wisconsin,University of Wisconsin-Madison,Political Science,PhD,F25,2025,Rejected on Feb 25,Rejected,2025-03-14,,,,,International,gradcafe_scrape
d7ae1f036e87,University of Michigan,University of Michigan,Political Science,PhD,F25,2025,Rejected on Feb 12,Rejected,2025-03-14,3.87,,,,International,gradcafe_scrape
c4e650722665,Princeton University,Princeton University,Political Science,PhD,F25,2025,Rejected on Feb 05,Rejected,2025-03-14,3.87,,,,International,gradcafe_scrape
d2dcc0c07add,Rutgers University,Rutgers University,Political Science,PhD,F25,2025,Rejected on Mar 13,Rejected,2025-03-13,3.83,,,,American,gradcafe_scrape
34b2821ead01,Johns Hopkins University,Johns Hopkins University,Political Science,PhD,F25,2025,Rejected on Mar 13,Rejected,2025-03-13,,,,,International,gradcafe_scrape
5af5ce727833,University of Oxford,University of Oxford,Political Science,PhD,F25,2025,Accepted on Mar 12,Accepted,2025-03-13,,,,,American,gradcafe_scrape
2ec2ac44a813,Louisiana State University,Louisiana State University,Political Science,PhD,F25,2025,Rejected on Mar 13,Rejected,2025-03-13,3.55,,,,International,gradcafe_scrape
5f651da3f8c6,University College Dublin,University College Dublin,Political Science,PhD,F25,2025,Accepted on May 14,Accepted,2025-03-13,,,,,International,gradcafe_scrape
2d6ec9cedee2,York University,York University,Political Science,PhD,F25,2025,Wait listed on Mar 01,Waitlisted,2025-03-12,4.0,,,,International,gradcafe_scrape
524267a38294,Central European University,Central European University,Political Science,PhD,F25,2025,Interview on Mar 12,Interview,2025-03-12,3.8,,,,International,gradcafe_scrape
f08e4afaf03f,Boston College,Boston College,Political Science,PhD,F25,2025,Rejected on Mar 11,Rejected,2025-03-12,3.98,162,,5.0,American,gradcafe_scrape
26ebf02c5655,University of Oxford,University of Oxford,Political Science,PhD,F25,2025,Rejected on Mar 12,Rejected,2025-03-12,4.0,,,,International,gradcafe_scrape
1325a85539ed,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F25,2025,Accepted on Mar 11,Accepted,2025-03-11,3.8,,,,International,gradcafe_scrape
c318ff6b9bcd,University of North Carolina (UNC),University of North Carolina (UNC),Political Science,PhD,F25,2025,Rejected on Mar 07,Rejected,2025-03-10,,,,,International,gradcafe_scrape
72e5fe538f6f,University of British Columbia,Columbia University,Political Science,PhD,F25,2025,Rejected on Mar 10,Rejected,2025-03-10,,,,,International,gradcafe_scrape
a77c41f84a15,Colorado State University,Colorado State University,Political Science,PhD,F25,2025,Accepted on Mar 07,Accepted,2025-03-10,3.9,,,,American,gradcafe_scrape
a2e19c2e1743,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F25,2025,Rejected on Mar 09,Rejected,2025-03-10,,,,,American,gradcafe_scrape
c142de42aaab,Cornell University,Cornell University,Political Science,PhD,F25,2025,Wait listed on Mar 06,Waitlisted,2025-03-10,,,,,International,gradcafe_scrape
7089a5ef293d,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F25,2025,Rejected on Mar 10,Rejected,2025-03-10,,,,,American,gradcafe_scrape
37a9cf78378d,Colorado State University,Colorado State University,Political Science,PhD,F25,2025,Accepted on Mar 08,Accepted,2025-03-09,3.51,,,,International,gradcafe_scrape
1559f980f879,New York University,New York University,Political Science,PhD,F25,2025,Wait listed on Mar 10,Waitlisted,2025-03-09,,,,,International,gradcafe_scrape
6c0118d0ffcf,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F25,2025,Rejected on Mar 09,Rejected,2025-03-09,,,,,American,gradcafe_scrape
b9e6fee66bf5,University of California (UCSB),UC Santa Barbara,Political Science,PhD,F25,2025,Accepted on Feb 28,Accepted,2025-03-09,,,,,American,gradcafe_scrape
2eab04360922,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Rejected on Mar 06,Rejected,2025-03-09,,,,,American,gradcafe_scrape
cdf7927e4192,Boston College,Boston College,Political Science,PhD,F25,2025,Wait listed on Feb 26,Waitlisted,2025-03-08,,,,,American,gradcafe_scrape
b1d43f4b6b07,University of California (UCSB),UC Santa Barbara,Political Science,PhD,F25,2025,Accepted on Feb 28,Accepted,2025-03-08,,,,,American,gradcafe_scrape
14707515416e,Yobe state University,Yobe state University,Political Science,PhD,F25,2025,Accepted on Aug 08,Accepted,2025-03-08,3.64,,,,International,gradcafe_scrape
cace223d6e91,Purdue University,Purdue University,Political Science,PhD,F25,2025,Interview on Mar 08,Interview,2025-03-07,,,,,American,gradcafe_scrape
b73f1601b3c6,University of Florida,University of Florida,Political Science,PhD,F25,2025,Accepted on Mar 07,Accepted,2025-03-07,,,,,International,gradcafe_scrape
f34fc13c7046,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Rejected on Mar 07,Rejected,2025-03-07,4.0,160,,4.5,International,gradcafe_scrape
88939b08a126,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Rejected on Mar 06,Rejected,2025-03-07,,,,,International,gradcafe_scrape
83b5b97c25ab,UNC Chapel Hill,UNC Chapel Hill,Political Science,PhD,F25,2025,Rejected on Mar 07,Rejected,2025-03-07,,,,,International,gradcafe_scrape
0bbebc9dc82e,London School of Economics and Political Science (LSE),London School of Economics and Political Science (LSE),Political Science,PhD,F25,2025,Rejected on Mar 07,Rejected,2025-03-07,,,,,International,gradcafe_scrape
3aec55795537,University of California (UCLA),UCLA,Political Science,PhD,F25,2025,Wait listed on Mar 06,Waitlisted,2025-03-07,,,,,International,gradcafe_scrape
e54b710e1acc,University of Wisconsin,University of Wisconsin-Madison,Political Science,PhD,F25,2025,Accepted on Feb 07,Accepted,2025-03-07,,,,,International,gradcafe_scrape
bae974350793,University of Michigan,University of Michigan,Political Science,PhD,F25,2025,Accepted on Mar 07,Accepted,2025-03-07,3.85,163,,99.99,International,gradcafe_scrape
e022b152449f,Boston College,Boston College,Political Science,PhD,F25,2025,Rejected on Mar 06,Rejected,2025-03-06,,,,,American,gradcafe_scrape
de0ca1dbd3d9,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Rejected on Mar 06,Rejected,2025-03-06,,,,,American,gradcafe_scrape
cbecbf1f75bb,Georgetown University,Georgetown University,Political Science,PhD,F25,2025,Rejected on Mar 07,Rejected,2025-03-06,4.0,,,,International,gradcafe_scrape
543176ac406e,Stanford University,Stanford University,Political Science,PhD,F25,2025,Accepted on Mar 06,Accepted,2025-03-06,4.0,,,,American,gradcafe_scrape
